nome_funcionario_normalizado,orgao,nome_socio_normalizado,cnpj_empresa,razao_social,score,metodo
PES-D498DF,PM_ATIVOS,PES-2E1F87,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"95,83",fuzzy
PES-D498DF,PM_ATIVOS,PES-2E1F87,11374000000178,NURSES - SERVICOS DE SAUDE DA AMAZONIA LTDA,"95,83",fuzzy
PES-B92D35,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-A804BC,13815008000158,LS - SERVICOS DE LAVANDERIA LTDA,"95,83",fuzzy
PES-A92B71,PM_ATIVOS,PES-165935,04562591000141,A.R. RODRIGUEZ & CIA LTDA,"95,83",fuzzy
PES-B7374F,SEDUC,PES-5AEF86,08578584000199,SEGRA SEGURANCA RADIOLOGICA LTDA,"95,83",fuzzy
PES-C2D181,SEDUC,PES-93C041,02578661000124,FORMULA FARMA FARMACIA LTDA,"95,83",fuzzy
PES-4BC6E1,SEDUC,PES-A05BEE,08833986000192,DRINCOLN SERVICOS DE ESCRITORIO EIRELI,"95,83",fuzzy
PES-4944CB,SES,PES-A05BEE,08833986000192,DRINCOLN SERVICOS DE ESCRITORIO EIRELI,"95,83",fuzzy
PES-31FE9E,SEDUC,PES-B544AA,05358598000109,CREDENCIAL ENGENHARIA LTDA,"95,83",fuzzy
PES-8955DF,SEDUC,PES-64EAF8,01619799000161,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MANACAP,"95,83",fuzzy
PES-DA2937,SEDUC,PES-E09DF5,63279692000179,D. SILVA DE OLIVEIRA E N. MELO AZEVEDO LTDA,"95,83",fuzzy
PES-DA2937,SES,PES-E09DF5,63279692000179,D. SILVA DE OLIVEIRA E N. MELO AZEVEDO LTDA,"95,83",fuzzy
PES-20569A,SEDUC,PES-756FDE,22267917000190,AC GESTAO EMPRESARIAL LTDA,"95,65",fuzzy
PES-3A1DE4,SEJUSC,PES-0AC352,01126623000178,MATOS CONSTRUTORA E COMERCIO LTDA,"95,65",fuzzy
PES-EBED7C,SES,PES-829E91,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"95,65",fuzzy
PES-4351B6,SES,PES-9FE5FE,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"95,65",fuzzy
PES-324E54,SEDUC,PES-E44B54,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"95,65",fuzzy
PES-C171BA,SES,PES-61BBB9,10847747003906,CONGREGACAO DE SANTA DOROTEIA DO BRASIL,"95,65",fuzzy
PES-3E5D25,SEFAZ,PES-2E9CE4,42658686000152,ARBOR CLINICA INTEGRATIVA LTDA,"95,65",fuzzy
PES-C31EE3,SES,PES-EEFEE8,04812092000165,INSTITUTO MEDICO DE CLINICA E PEDIATRIA DO ESTADO DO AMAZONAS LTDA,"95,52",fuzzy
PES-9A41FE,SEDUC,PES-034E1F,26649495000178,ASSOCIACAO DOS HORTIFRUTIGRANJEIROS DO MUNICIPIO DE BARCELOS -AM - AHORT-BARCELOS,"95,52",fuzzy
PES-E43883,SES,PES-96CDE7,54276936000179,BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA,"95,45",fuzzy
PES-31E5D5,SES,PES-28C144,63689681000167,ICEA INSTITUTO DE CIRURGIA DO ESTADO DO AMAZONAS LTDA,"95,45",fuzzy
PES-C9D35F,SES,PES-2EEBA2,11041243000194,SIMEA - SOCIEDADE INTEGRADA MEDICA DO AMAZONAS LTDA,"95,45",fuzzy
PES-CDB8F2,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2CB170,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"95,45",fuzzy
PES-09C0C0,IDAM,PES-2EBC85,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"95,45",fuzzy
PES-CDB8F2,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-2CB170,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"95,45",fuzzy
PES-999888,SEDUC,PES-1A5DBD,21255490000147,SOCCEAM - CIRURGIA CARDIOVASCULAR DO AMAZONAS LTDA,"95,45",fuzzy
PES-B68F71,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-4529AA,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"95,45",fuzzy
PES-B68F71,SES,PES-4529AA,84540376000189,INSTITUTO DE GINECOLOGIA E OBSTETRICIA DO ESTADO DO AMAZONAS S/S LTDA,"95,45",fuzzy
PES-31E5D5,SES,PES-28C144,14201895000137,ICEAM - INSTITUTO DE CIRURGIOES DO AMAZONAS LTDA,"95,45",fuzzy
PES-1ED5D7,PM_ATIVOS,PES-C2F37F,01449930001161,SIEMENS HEALTHCARE DIAGNOSTICOS LTDA.,"95,45",fuzzy
PES-1ED5D7,PM_ATIVOS,PES-C2F37F,01449930000602,SIEMENS HEALTHCARE DIAGNOSTICOS LTDA.,"95,45",fuzzy
PES-3C4280,SEAP,PES-1430E8,19534417000162,19.534.417 LTDA,"95,45",fuzzy
PES-9A495A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-7254B9,05492907000139,MIKITOS INDUSTRIA E COMERCIO DE GENEROS ALIMENTICIOS DO AMAZONAS LTDA,"95,45",fuzzy
PES-9A495A,SEDUC,PES-7254B9,05492907000139,MIKITOS INDUSTRIA E COMERCIO DE GENEROS ALIMENTICIOS DO AMAZONAS LTDA,"95,45",fuzzy
PES-E1B01E,SEDUC,PES-5F07EF,02194588000197,BAIN BRASIL LTDA,"95,45",fuzzy
PES-74D517,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-504936,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"95,38",fuzzy
PES-DD5F44,FHEMOAM,PES-504936,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"95,38",fuzzy
PES-DD5F44,PM_ATIVOS,PES-504936,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"95,38",fuzzy
PES-3C0E10,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-55AC9E,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"95,38",fuzzy
PES-3C0E10,SEDUC,PES-55AC9E,09060349000193,TOTAL SAUDE SERVICOS MEDICOS E ENFERMAGEM LTDA,"95,38",fuzzy
PES-8161E9,SEDUC,PES-5A8D0A,04641909000180,PRONTO CONSTRUCOES LTDA.,"95,24",fuzzy
PES-4FB689,CBMAM,PES-3E71A9,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"95,24",fuzzy
PES-81B0B5,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-682A0A,00523391000129,IETI - AM INSTITUTO DE ENFERMEIROS INTENSIVISTAS DO AMAZONAS LTDA,"95,24",fuzzy
PES-4FB689,CBMAM,PES-3E71A9,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"95,24",fuzzy
PES-4FB689,CBMAM,PES-DCD879,10352636000156,COOPERATIVA AGROPECUARIA DOS PRODUTORES RURAIS DA AM-010,"95,24",fuzzy
PES-866156,UEA,PES-9A613D,04238047000149,SOCIEDADE PEDIATRICA DE ASSISTENCIA NEONATAL DO AMAZONAS S/S LTDA,"95,08",fuzzy
PES-99C001,SEDUC,PES-864010,11788175000121,ANESTESIOLOGISTAS ASSOCIADOS DO AMAZONAS LTDA,"95,08",fuzzy
PES-99C001,SEDUC,PES-864010,16844320000168,INSTITUTO DOS ANESTESIOLOGISTAS DO AMAZONAS LTDA,"95,08",fuzzy
PES-E93EF4,CASA_CIVIL,PES-C7AC59,02341467000120,AMAZONAS ENERGIA S.A,"95,00",token_igual
PES-C51309,SES,PES-A232F0,02341467000120,AMAZONAS ENERGIA S.A,"95,00",token_igual
PES-AF58BD,SSP,PES-A232F0,02341467000120,AMAZONAS ENERGIA S.A,"95,00",token_igual
PES-E8DCA2,DETRAN,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-44CDE7,FCECON,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-0D053B,PM_ATIVOS,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-DB1204,PM_ATIVOS,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-822115,PM_ATIVOS,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-9B59CB,PM_ATIVOS,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-E5A66D,PM_ATIVOS,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-807172,POLICIA_CIVIL,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-77E5CB,POLICIA_CIVIL,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-AF5F79,PRODAM,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-9B59CB,SEAS,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-472508,SEDUC,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-52AED7,SEDUC,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-C47CA6,SEDUC,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-973F08,SES,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-259D92,SES,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-3F40D6,SES,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-259D92,UGPE,PES-9CF8EB,29739737001184,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-B17F7B,FHAJ,PES-E95DB6,00984730000174,RUDARY PRESTADORA DE SERVICOS DO AMAZONAS LTDA,"95,00",token_igual
PES-B17F7B,SES,PES-E95DB6,00984730000174,RUDARY PRESTADORA DE SERVICOS DO AMAZONAS LTDA,"95,00",token_igual
PES-6A1B82,POLICIA_CIVIL,PES-E95DB6,00984730000174,RUDARY PRESTADORA DE SERVICOS DO AMAZONAS LTDA,"95,00",token_igual
PES-6A1B82,SES,PES-E95DB6,00984730000174,RUDARY PRESTADORA DE SERVICOS DO AMAZONAS LTDA,"95,00",token_igual
PES-8BDB1F,FHAJ,PES-5E7D51,90347840001602,TK ELEVADORES BRASIL LTDA,"95,00",token_igual
PES-5EA6C6,POLICIA_CIVIL,PES-5E7D51,90347840001602,TK ELEVADORES BRASIL LTDA,"95,00",token_igual
PES-81F2E9,SEDUC,PES-5E7D51,90347840001602,TK ELEVADORES BRASIL LTDA,"95,00",token_igual
PES-E8DCA2,DETRAN,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-44CDE7,FCECON,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-0D053B,PM_ATIVOS,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-DB1204,PM_ATIVOS,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-822115,PM_ATIVOS,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-9B59CB,PM_ATIVOS,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-E5A66D,PM_ATIVOS,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-807172,POLICIA_CIVIL,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-77E5CB,POLICIA_CIVIL,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-AF5F79,PRODAM,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-9B59CB,SEAS,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-472508,SEDUC,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-52AED7,SEDUC,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-C47CA6,SEDUC,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-973F08,SES,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-259D92,SES,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-3F40D6,SES,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-259D92,UGPE,PES-9CF8EB,29739737002660,ELEVADORES OTIS LTDA,"95,00",token_igual
PES-68E265,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-6AB5FA,40432544000147,CLARO S.A.,"95,00",token_igual
PES-FA9C35,FHAJ,PES-CD8914,84544469000181,B. M. J. COMERCIAL E SERVICOS LTDA,"95,00",token_igual
PES-6E60B2,SEDUC,PES-BAB653,04819323000162,KAELE LTDA,"95,00",token_igual
PES-0BACEE,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-BAB653,04819323000162,KAELE LTDA,"95,00",token_igual
PES-453482,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-08C2B6,07884579000141,MDA MANUTENCAO DE ELEVADORES LTDA,"95,00",token_igual
PES-453482,SEDUC,PES-08C2B6,07884579000141,MDA MANUTENCAO DE ELEVADORES LTDA,"95,00",token_igual
PES-BC7621,SEDUC,PES-08C2B6,07884579000141,MDA MANUTENCAO DE ELEVADORES LTDA,"95,00",token_igual
PES-D37DC6,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-F131D1,11347756000128,P E G - COMERCIO E SERVICOS DE INFORMATICA LTDA,"95,00",token_igual
PES-CC257A,SES,PES-F131D1,11347756000128,P E G - COMERCIO E SERVICOS DE INFORMATICA LTDA,"95,00",token_igual
PES-BA26F1,SECT,PES-756FDE,22267917000190,AC GESTAO EMPRESARIAL LTDA,"95,00",token_igual
PES-BA26F1,SEDUC,PES-756FDE,22267917000190,AC GESTAO EMPRESARIAL LTDA,"95,00",token_igual
PES-5178F8,SEDECTI,PES-3849CD,27595780000116,CS BRASIL FROTAS S.A.,"95,00",token_igual
PES-5178F8,SETRAB,PES-3849CD,27595780000116,CS BRASIL FROTAS S.A.,"95,00",token_igual
PES-C771EC,CBMAM,PES-E9CE50,08678016000160,OZONIO TELECOMUNICACOES LTDA,"95,00",token_igual
PES-C771EC,CB_CIVIS,PES-E9CE50,08678016000160,OZONIO TELECOMUNICACOES LTDA,"95,00",token_igual
PES-C771EC,DEFESA_CIVIL,PES-E9CE50,08678016000160,OZONIO TELECOMUNICACOES LTDA,"95,00",token_igual
PES-BEA4DC,PM_ATIVOS,PES-E9CE50,08678016000160,OZONIO TELECOMUNICACOES LTDA,"95,00",token_igual
PES-E0F1FF,SEDUC,PES-1A9306,61600839000155,CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E,"95,00",token_igual
PES-9C42FE,SES,PES-93D13F,05327035000153,CHR ALUGUEIS DE MAQUINAS E VEICULOS LTDA,"95,00",token_igual
PES-A15473,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B87933,09577844000174,INSTITUTO DE ESTUDOS DE PROTESTO DE TITULOS DO BRASIL - SECAO AMAZONAS - IEPTB-AM,"95,00",token_igual
PES-90B878,APOSENTADOS_TJA 21-21-25-455,PES-B87933,09577844000174,INSTITUTO DE ESTUDOS DE PROTESTO DE TITULOS DO BRASIL - SECAO AMAZONAS - IEPTB-AM,"95,00",token_igual
PES-A15473,PM_ATIVOS,PES-B87933,09577844000174,INSTITUTO DE ESTUDOS DE PROTESTO DE TITULOS DO BRASIL - SECAO AMAZONAS - IEPTB-AM,"95,00",token_igual
PES-FA86BE,PM_ATIVOS,PES-B87933,09577844000174,INSTITUTO DE ESTUDOS DE PROTESTO DE TITULOS DO BRASIL - SECAO AMAZONAS - IEPTB-AM,"95,00",token_igual
PES-B8AA51,SEDECTI,PES-B87933,09577844000174,INSTITUTO DE ESTUDOS DE PROTESTO DE TITULOS DO BRASIL - SECAO AMAZONAS - IEPTB-AM,"95,00",token_igual
PES-520D46,SES,PES-B87933,09577844000174,INSTITUTO DE ESTUDOS DE PROTESTO DE TITULOS DO BRASIL - SECAO AMAZONAS - IEPTB-AM,"95,00",token_igual
PES-28C00F,FHAJ,PES-13A187,09577844000174,INSTITUTO DE ESTUDOS DE PROTESTO DE TITULOS DO BRASIL - SECAO AMAZONAS - IEPTB-AM,"95,00",token_igual
PES-A76474,FHAJ,PES-13A187,09577844000174,INSTITUTO DE ESTUDOS DE PROTESTO DE TITULOS DO BRASIL - SECAO AMAZONAS - IEPTB-AM,"95,00",token_igual
PES-A76474,SES,PES-13A187,09577844000174,INSTITUTO DE ESTUDOS DE PROTESTO DE TITULOS DO BRASIL - SECAO AMAZONAS - IEPTB-AM,"95,00",token_igual
PES-0CB0CA,SEDUC,PES-0AC6CC,03264927000127,MANAUS AMBIENTAL S.A.,"95,00",token_igual
PES-3650FE,CBMAM,PES-FEA8DB,01142138000198,ADVOCACIA VELLOSO,"95,00",token_igual
PES-6B8F28,FMT-AM,PES-FEA8DB,01142138000198,ADVOCACIA VELLOSO,"95,00",token_igual
PES-3650FE,FMT-AM,PES-FEA8DB,01142138000198,ADVOCACIA VELLOSO,"95,00",token_igual
PES-1BAEB1,PM_ATIVOS,PES-FEA8DB,01142138000198,ADVOCACIA VELLOSO,"95,00",token_igual
PES-A21614,PM_ATIVOS,PES-FEA8DB,01142138000198,ADVOCACIA VELLOSO,"95,00",token_igual
PES-2FA2F0,SEDUC,PES-FEA8DB,01142138000198,ADVOCACIA VELLOSO,"95,00",token_igual
PES-1E3381,SES,PES-FEA8DB,01142138000198,ADVOCACIA VELLOSO,"95,00",token_igual
PES-D34762,SES,PES-FEA8DB,01142138000198,ADVOCACIA VELLOSO,"95,00",token_igual
PES-A1BD8E,SES,PES-FEA8DB,01142138000198,ADVOCACIA VELLOSO,"95,00",token_igual
PES-FC8DE3,SES,PES-C954D7,03439133000157,SERVICE MEDICALL LTDA,"95,00",token_igual
PES-0DE2F9,SEDUC,PES-034875,07244008000142,EYES NWHERE SISTEMAS INTELIGENTES DE IMAGEM S.A.,"95,00",token_igual
PES-A15473,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-B87933,03123477000152,ASSOCIACAO DOS NOTARIOS E REGISTRADORES DO ESTADO DO AMAZONAS,"95,00",token_igual
PES-90B878,APOSENTADOS_TJA 21-21-25-455,PES-B87933,03123477000152,ASSOCIACAO DOS NOTARIOS E REGISTRADORES DO ESTADO DO AMAZONAS,"95,00",token_igual
PES-A15473,PM_ATIVOS,PES-B87933,03123477000152,ASSOCIACAO DOS NOTARIOS E REGISTRADORES DO ESTADO DO AMAZONAS,"95,00",token_igual
PES-FA86BE,PM_ATIVOS,PES-B87933,03123477000152,ASSOCIACAO DOS NOTARIOS E REGISTRADORES DO ESTADO DO AMAZONAS,"95,00",token_igual
PES-B8AA51,SEDECTI,PES-B87933,03123477000152,ASSOCIACAO DOS NOTARIOS E REGISTRADORES DO ESTADO DO AMAZONAS,"95,00",token_igual
PES-520D46,SES,PES-B87933,03123477000152,ASSOCIACAO DOS NOTARIOS E REGISTRADORES DO ESTADO DO AMAZONAS,"95,00",token_igual
PES-0C8255,CASA_CIVIL,PES-764DA1,84503770000147,A. C. R. DE SOUZA & CIA LTDA,"95,00",token_igual
PES-0C8255,SEAP,PES-764DA1,84503770000147,A. C. R. DE SOUZA & CIA LTDA,"95,00",token_igual
PES-0C8255,SEDUC,PES-764DA1,84503770000147,A. C. R. DE SOUZA & CIA LTDA,"95,00",token_igual
PES-0C8255,CASA_CIVIL,PES-C80380,84503770000147,A. C. R. DE SOUZA & CIA LTDA,"95,00",token_igual
PES-0C8255,SEAP,PES-C80380,84503770000147,A. C. R. DE SOUZA & CIA LTDA,"95,00",token_igual
PES-0C8255,SEDUC,PES-C80380,84503770000147,A. C. R. DE SOUZA & CIA LTDA,"95,00",token_igual
PES-06F1E1,SES,PES-C80380,84503770000147,A. C. R. DE SOUZA & CIA LTDA,"95,00",token_igual
PES-78AC23,PM_ATIVOS,PES-5A8D0A,04641909000180,PRONTO CONSTRUCOES LTDA.,"95,00",token_igual
PES-FF010C,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-A4CD1B,06056855000110,LIMPAMAIS SERVICOS DE LIMPEZA LTDA,"95,00",token_igual
PES-E7F307,PM_ATIVOS,PES-65DD90,60555513000190,FUNDACAO CARLOS CHAGAS,"95,00",token_igual
PES-0E367B,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-782625,01615224000170,INVESTCAR VEICULOS LTDA,"95,00",token_igual
PES-CC8E12,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-62B5B7,13191312000171,CAP NEURON CONSULTORIA E AVALIACAO PSICOLOGICA LTDA,"95,00",token_igual
PES-CC8E12,SEDUC,PES-62B5B7,13191312000171,CAP NEURON CONSULTORIA E AVALIACAO PSICOLOGICA LTDA,"95,00",token_igual
PES-82E4F9,CASA_CIVIL,PES-62BFFE,04413729000140,CURUPIRA S.A,"95,00",token_igual
PES-3AFA91,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-63FD30,11978284000101,E. G. DO N. BRAGA E CIA LTDA,"95,00",token_igual
PES-3AFA91,SES,PES-63FD30,11978284000101,E. G. DO N. BRAGA E CIA LTDA,"95,00",token_igual
PES-EAA3AE,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-9F6013,05572700000174,MAOSEG SEGURANCA PATRIMONIAL LTDA,"95,00",token_igual
PES-590A6A,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-9AF3C4,04487762000115,ESTACAO HIDROVIARIA DO AMAZONAS S / A,"95,00",token_igual
PES-AEEB47,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-9AF3C4,04487762000115,ESTACAO HIDROVIARIA DO AMAZONAS S / A,"95,00",token_igual
PES-81FD48,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-9AF3C4,04487762000115,ESTACAO HIDROVIARIA DO AMAZONAS S / A,"95,00",token_igual
PES-590A6A,POLICIA_CIVIL,PES-9AF3C4,04487762000115,ESTACAO HIDROVIARIA DO AMAZONAS S / A,"95,00",token_igual
PES-590A6A,SEDUC,PES-9AF3C4,04487762000115,ESTACAO HIDROVIARIA DO AMAZONAS S / A,"95,00",token_igual
PES-590A6A,SNPH,PES-9AF3C4,04487762000115,ESTACAO HIDROVIARIA DO AMAZONAS S / A,"95,00",token_igual
PES-590A6A,SSP,PES-9AF3C4,04487762000115,ESTACAO HIDROVIARIA DO AMAZONAS S / A,"95,00",token_igual
PES-D6402F,FVS,PES-9AF3C4,04487762000115,ESTACAO HIDROVIARIA DO AMAZONAS S / A,"95,00",token_igual
PES-E5AA7A,POLICIA_CIVIL,PES-918E4A,22815112000133,PARADISE TURISMO E PASSAGENS LTDA,"95,00",token_igual
PES-2DE352,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-3411C9,03183937000138,AGENCIA DE FOMENTO DO ESTADO DO AMAZONAS S.A. - AFEAM,"95,00",token_igual
PES-FBF613,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-03BD45,00873138000103,IMPACT COMUNICACAO VISUAL LTDA,"95,00",token_igual
PES-C6114B,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-18C760,10483635000140,MAP TRANSPORTES AEREOS LTDA,"95,00",token_igual
PES-A34915,FCECON,PES-FDD698,12586642000101,MISTER ECO WASH SERVICOS AUTOMOTIVOS LTDA,"95,00",fuzzy
PES-9E49A8,SES,PES-2AA5FF,14377211000152,INSTITUTO AQUILA DE GESTAO,"95,00",token_igual
PES-7DB4E6,SES,PES-8FD8EA,14377211000152,INSTITUTO AQUILA DE GESTAO,"95,00",token_igual
PES-F75F78,SEDUC,PES-F98D41,14377211000152,INSTITUTO AQUILA DE GESTAO,"95,00",token_igual
PES-BBF13A,SEDUC,PES-83B5BA,14377211000152,INSTITUTO AQUILA DE GESTAO,"95,00",token_igual
PES-94A55F,SEDUC,PES-F72134,14377211000152,INSTITUTO AQUILA DE GESTAO,"95,00",token_igual
PES-598EB4,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-FB9F55,14377211000152,INSTITUTO AQUILA DE GESTAO,"95,00",token_igual
PES-82E4F9,CASA_CIVIL,PES-A567B7,14377211000152,INSTITUTO AQUILA DE GESTAO,"95,00",token_igual
PES-4118F1,PM_ATIVOS,PES-B1F119,14377211000152,INSTITUTO AQUILA DE GESTAO,"95,00",token_igual
PES-46CCE7,PM_ATIVOS,PES-B1F119,14377211000152,INSTITUTO AQUILA DE GESTAO,"95,00",token_igual
PES-1A5DCF,SEDUC,PES-B1F119,14377211000152,INSTITUTO AQUILA DE GESTAO,"95,00",token_igual
PES-1A5DCF,SES,PES-B1F119,14377211000152,INSTITUTO AQUILA DE GESTAO,"95,00",token_igual
PES-BE9CDA,SEDUC,PES-E6CD26,14377211000152,INSTITUTO AQUILA DE GESTAO,"95,00",token_igual
PES-68E265,APOSENTADOS_EXECUTIVO 21-21-25-363,PES-6AB5FA,66970229014702,CLARO NXT TELECOMUNICACOES S/A,"95,00",token_igual
PES-F3C491,SEDUC,PES-89D269,09665658000197,"OMEGA SERVICOS DE MANUTENCAO,COMERCIO E IMPORTACAO DE MAQUINAS E EQUIPAMENTOS LTDA","95,00",token_igual
PES-95FF76,FVS,PES-3BE5BB,09665658000197,"OMEGA SERVICOS DE MANUTENCAO,COMERCIO E IMPORTACAO DE MAQUINAS E EQUIPAMENTOS LTDA","95,00",token_igual
PES-A5B885,SEDUC,PES-086637,14220230000170,RYMO-IMAGEM E PRODUTOS GRAFICOS DA AMAZONIA LTDA,"95,00",token_igual
PES-54F060,SES,PES-7D84E3,07359872000190,GEAL INDUSTRIA E COMERCIO DE EMBALAGENS LTDA,"95,00",token_igual
PES-BA26F1,SECT,PES-9611AC,61198164000160,PORTO SEGURO COMPANHIA DE SEGUROS GERAIS,"95,00",token_igual
PES-BA26F1,SEDUC,PES-9611AC,61198164000160,PORTO SEGURO COMPANHIA DE SEGUROS GERAIS,"95,00",token_igual
PES-92EFFC,SES,PES-5BBF03,06298508000102,ALIANCA EQUIPAMENTOS PARA CONTEINERES DE MANAUS LTDA,"95,00",token_igual
PES-16FFEB,SEAD,PES-632B91,06298508000102,ALIANCA EQUIPAMENTOS PARA CONTEINERES DE MANAUS LTDA,"95,00",token_igual
PES-DB0099,SEDUC,PES-632B91,06298508000102,ALIANCA EQUIPAMENTOS PARA CONTEINERES DE MANAUS LTDA,"95,00",token_igual
PES-26DEC1,SEJUSC,PES-632B91,06298508000102,ALIANCA EQUIPAMENTOS PARA CONTEINERES DE MANAUS LTDA,"95,00",token_igual
PES-DB0099,SES,PES-632B91,06298508000102,ALIANCA EQUIPAMENTOS PARA CONTEINERES DE MANAUS LTDA,"95,00",token_igual
