empresaId:ID(Empresa),cnpj,razao_social
79719613000133,79719613000133,EDITORA APRENDE BRASIL LTDA.
04628723000190,04628723000190,MUNICIPIO DE AMATURA
00724582000159,00724582000159,FRANCISCO BEZERRA DE SOUZA NETO
04819241000118,04819241000118,FJAP E CIA LTDA
04372066000325,04372066000325,A SOARES FERREIRA E CIA LTDA
05829577000124,05829577000124,MUNICIPIO DE SAO PAULO DE OLIVENCA
04647079000106,04647079000106,MUNICIPIO DE UARINI
07968006000104,07968006000104,BONAVISION AUXILIOS OPTICOS LTDA.
04412342000170,04412342000170,R B ALMEIDA
04588596000143,04588596000143,MUNICIPIO DE JURUA
04641551000195,04641551000195,MUNICIPIO DE MANAQUIRI
04530044000184,04530044000184,MUNICIPIO DE CARAUARI
04628681000198,04628681000198,MUNICIPIO DE PRESIDENTE FIGUEIREDO
06967150000155,06967150000155,COMERCIO DE ALIMENTOS E BEBIDAS RIO MADEIRA LTDA
04502571000185,04502571000185,MUNICIPIO DE URUCURITUBA
04544085000120,04544085000120,CONSTRUTORA MATRIX LTDA
00838531000158,00838531000158,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE TEFE
03613214000121,03613214000121,T. I. LOG TECNOLOGIA DA INFORMACAO E LOGISTICA LTDA
03866846000105,03866846000105,MARCIO PINTO COSTA
04426383000115,04426383000115,MUNICIPIO DE TEFE
04628046000100,04628046000100,MUNICIPIO DE CAAPIRANGA
04283040000149,04283040000149,MUNICIPIO DE BARREIRINHA
04505640000104,04505640000104,MUNICIPIO DE MARAA
02194588000197,02194588000197,BAIN BRASIL LTDA
29527413000100,29527413000100,FUNDACAO ROBERTO MARINHO
04282869000127,04282869000127,MUNICIPIO DE MAUES
04477600000104,04477600000104,MUNICIPIO DE NOVA OLINDA DO NORTE
07130025000159,07130025000159,DIGIBRAS INDUSTRIA DO BRASIL S/A
04271037000105,04271037000105,MUNICIPIO DE BARCELOS
04628335000100,04628335000100,MUNICIPIO DE ALVARAES
04628533000173,04628533000173,MUNICIPIO DE IRANDUBA
04530101000125,04530101000125,MUNICIPIO DE FONTE BOA
05102689000189,05102689000189,S R SOCIEDADE DE PARTICIPACOES LTDA
04833411000119,04833411000119,DFC COMERCIO DE PRODUTOS ODONTOLOGICOS MEDICOS E HOSPITALARES LTDA
56992902000106,56992902000106,AURUS INDUSTRIAL S.A. - FALIDO
04513239000116,04513239000116,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE RIO PRETO DA EVA
04834065000789,04834065000789,CONGREGACAO DAS IRMAS SALESIANAS DOS SAGRADOS CORACOES
22787378000110,22787378000110,CENTRO DE SOLIDARIEDADE SAO JOSE
15793516000108,15793516000108,ASS AMAZONENSE DE INTEGRACAO DE PAIS DE DEF MENTAIS
04616298000110,04616298000110,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ITACOATIARA
01619799000161,01619799000161,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MANACAP
03673826000100,03673826000100,AGM COMERCIO E DISTRIBUIDORA DE MATERIAS DE PERFUMARIA E LIMPEZA LTDA
11187792000171,11187792000171,CONSTRUTORA MUNDI LTDA
04904540000150,04904540000150,ASSOCIACAO PESTALOZZI DA CIDADE DE NOVA OLINDA DO NORTE - APNON
23000839000125,23000839000125,ASSOCIACAO PESTALOZZI DE COARI
04499992000102,04499992000102,ASSOCIACAO PESTALOZZI DE MANAUS
04665790000185,04665790000185,ZUNEIDES PATROCINIO DA SILVA
01230756000190,01230756000190,CONSELHO ESCOLAR DA ESCOLA ESTADUAL MARIA SA MOTA
01433260000113,01433260000113,CONSELHO ESCOLAR DA ESCOLA ESTADUAL PEDRO AGUIRRE
60834272000119,60834272000119,CIVIAM COMERCIO IMPORTACAO E EXPORTACAO LTDA
11788463000186,11788463000186,ASSOCIACAO PESTALOZZI DA CIDADE DE MANAQUIRI.
15811292000110,15811292000110,ASSOCIACAO PESTALOZZI DA CIDADE DE MANICORE
38029534000113,38029534000113,OMNI COMERCIO E SERVICOS LTDA
07010573000145,07010573000145,J N COMERCIO DE MATERIAL DE CONSUMO LTDA
05473467000172,05473467000172,ASSOCIACAO PESTALOZZI DE PARINTINS
04011805000191,04011805000191,MUNICIPIO DE TABATINGA
72639040000199,72639040000199,TROPICAL TRADING IMPORTACAO E EXPORTACAO LTDA
61016028000101,61016028000101,IBEP - INSTITUTO BRASILEIRO DE EDICOES PEDAGOGICAS LTDA
05424338000194,05424338000194,J A F DE LIMA LTDA
07311383000168,07311383000168,R A DOS SANTOS COMERCIAL
01834403000107,01834403000107,MEMVAVMEM EDUCACIONAL LTDA
22812242000112,22812242000112,MUNICIPIO DE GUAJARA
04663548000172,04663548000172,FRANCISCO MENDES MONTEIRO
03064692000120,03064692000120,LEONORA COMERCIO INTERNACIONAL LTDA
02004642000194,02004642000194,ABRAMUNDO EDUCACAO EM CIENCIAS LTDA
33804832000110,33804832000110,HNS AMERICAS COMUNICACOES LTDA.
07925568000162,07925568000162,E F P COMERCIO DE PRODUTOS HOSPITALARES E MEDICAMENTOS LTDA
03204885000139,03204885000139,ASSOCIACAO PESTALOZZI DE TONANTINS
02960291000195,02960291000195,AUTO VIACAO MARANHAO LTDA
11164162000181,11164162000181,INDUSTRIAL DE PRE PREMOLDADOS CARLOS MACHADO - EIRELI
12118134000190,12118134000190,J. P COMERCIO E SERVICO DE REFREGERACAO LTDA
22766034000124,22766034000124,ASS DOS AGOSTINIANOS RECOLETOS DO NORTE DO BRASIL
04340535000162,04340535000162,PRELAZIA DE LABREA
04626545000169,04626545000169,PRELAZIA DE TEFE
04626037000180,04626037000180,MENS' SANA COMERCIO IMPORTACAO E REPRESENTACAO LTDA.
02924886000195,02924886000195,M. GOMES VIEIRA
08601769000177,08601769000177,COVEMA - COOPERATIVA VERDE DE MANICORE
02369784000155,02369784000155,ASSOCIACAO DOS PROD. AGRO EXTRATIVISTA DA COLONIA DO SARDINHA-ASPACS
04220402000152,04220402000152,COOPERATIVA AGROINDUSTRIAL DE PRODUTORES DO PROJETO UATUMA
12450570000162,12450570000162,COOPERATIVA AGROEXTRATIVISTA MISTA DOS PRODUTORES DO MUNICIPIO DE GUAJARA
12083206000101,12083206000101,COOPERATIVA MISTA DOS PRODUTORES DO RAMAL DO BANCO E AGUA BRANCA - COOMPRAB
10240100000149,10240100000149,ASSOCIACAO DOS TRABALHADORES AGRO-EXTRATIVISTAS DE EIRUNEPE
09618236000160,09618236000160,COOPERATIVA AGRICOLA DA ESTRADA COARI ITAPEUA - CAECI
00984909000121,00984909000121,ASSOCIACAO DOS PRODUTORES RURAIS DE CARAUARI
05059650000126,05059650000126,EDITORA CIDADE NOVA
10701132000102,10701132000102,F. NAJA DE SOUZA
84449982000193,84449982000193,CONSELHO ESCOLAR DA ESCOLA ESTADUAL NOSSA SENHORA DE NAZARE
01131318000174,01131318000174,CONSELHO ESCOLAR DA ESCOLA ESTADUAL CARLOS PINHO
01693470000140,01693470000140,CONSELHO ESCOLAR DA ESCOLA ESTADUAL JOSE SEFFAIR
07608648000194,07608648000194,AM3 CONSULTORIA E ADMINISTRACAO EMPRESARIAL LTDA
34545640000107,34545640000107,PRIMEIRA IGREJA BATISTA DE TABATINGA
01394161000170,01394161000170,CONSELHO ESCOLAR DA ESCOLA ESTADUAL MARIO SILVA D'ALMEIDA
09266421000133,09266421000133,IBEP GRAFICA LTDA
22805436000190,22805436000190,METRO IMPORTACAO DE ARTIGOS ELETRONICOS LTDA
04214987000106,04214987000106,JAPURA PNEUS S/A
01059745000199,01059745000199,CONSELHO ESCOLAR DA ESCOLA ESTADUAL ISAIAS VANCONCELOS
01193588000100,01193588000100,CONSELHO ESCOLAR DA ESCOLA ESTADUAL SENADOR JOAO BOSCO RAMOS DE LIMA
08979527000200,08979527000200,RORIZ COMERCIO E IMPORTACAO LTDA
04812064000148,04812064000148,METRO QUADRADO ENGENHARIA LTDA
01725627000172,01725627000172,HAYAMAX DISTRIBUIDORA DE PRODUTOS ELETRONICOS LTDA
05391122000170,05391122000170,INSTITUICAO UNIDOS PELA AMAZONIA - IUPAM
04628376000104,04628376000104,MUNICIPIO DE ITAMARATI
01221676000178,01221676000178,CONSELHO ESCOLAR DA ESCOLA ESTADUAL EURICO GASPAR DUTRA
12051596000138,12051596000138,CONSELHO ESCOLAR DA ESCOLA ESTADUAL PROFESSOR GILBERTO MESTRINHO DE MEDEIROS RAPOSO
01208583000103,01208583000103,CONSELHO ESCOLAR DA ESCOLA ESTADUAL ANDRE VIDAL DE ARAUJO
09437053000149,09437053000149,CONSELHO ESCOLAR DA ESCOLA ESTADUAL JAMIL SEFFAIR
04246604000173,04246604000173,A. MACIEL DE SOUZA LTDA
01295167000190,01295167000190,ASSOC DE PAIS MESTRES E COM.DA ESC E N S DE NAZARE
05370795000143,05370795000143,GBR COMPONENTES DA AMAZONIA LTDA
00786794000160,00786794000160,D S G DE MORAES
01231541000193,01231541000193,CONSELHO ESCOLAR DA ESCOLA ESTADUAL JANUARIO SANTANA
04283578000153,04283578000153,MUNICIPIO DE NHAMUNDA
02978408000168,02978408000168,CONSELHO ESCOLAR DA ESCOLA ESTADUAL ESPERANCA
04285896000153,04285896000153,MUNICIPIO DE JUTAI
04505509000147,04505509000147,MUNICIPIO DE JAPURA
04262762000117,04262762000117,MUNICIPIO DE ANORI
34539072000123,34539072000123,BRIO QUIMICA COMERCIO DE ALIMENTOS LTDA
02312600000110,02312600000110,ASSOCIACAO DE AMIGOS DO AUTISTA NO AMAZONAS
15800600000101,15800600000101,TORRES CONSTRUCOES LTDA
10981206000101,10981206000101,B R S PRESTACAO DE SERVICOS DE LIMPEZA E CONSERVACAO LTDA
02295753000105,02295753000105,PROJEBEL SERVICOS DE LIMPEZA E CONSERVACAO LTDA
08505672000160,08505672000160,ECM - TECNOLOGIA E SOLUCOES LTDA
05619593000192,05619593000192,A.A.J LOURENCO & CIA LTDA
00307764000205,00307764000205,CONSTRUTORA PONCTUAL CORPORATION LTDA
11240495000142,11240495000142,J R LIMPEZA E CONSERVACAO LTDA
03824857000114,03824857000114,FORUM NACIONAL PERMANENTE DO ENSINO RELIGIOSO
05036194000107,05036194000107,E M T CONSTRUTORA LTDA
05555099000101,05555099000101,ASSOCIACAO PARA O DESENVOLVIMENTO COESIVO DA AMAZONIA
04216628000180,04216628000180,ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE MANAUS
14178339000197,14178339000197,ASSOCIACAO PESTALOZZI DE MAUES
02345514000104,02345514000104,ASSOCIACAO PESTALOZZI DE BOA VISTA DO RAMOS
05904783000151,05904783000151,MSM OBRAS DE FUNDACOES LTDA
04037070000175,04037070000175,CARTUZINHO COMERCIO LTDA
10354166000160,10354166000160,FACILITA INTERMEDIACAO DE DOCUMENTOS ADMINISTRATIVOS LTDA
11358329000145,11358329000145,MAGNUM INDUSTRIA E COMERCIO DE REDES ESPORTIVAS LTDA
34778803000193,34778803000193,FONTE COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA LTDA
07614989000172,07614989000172,B L WARISS
08789324000162,08789324000162,NB DISTRIBUIDORA DE MATERIAL DE CONSUMO LTDA
10917420000190,10917420000190,ALLIANCE ENSINO DE IDIOMAS LTDA
03948257000168,03948257000168,TERRA CONSTRUCAO CIVIL LTDA
00902784000143,00902784000143,W T CONSTRUCOES E COMERCIO LTDA
05907588000185,05907588000185,ASSOCIACAO COMUNITARIA DE CATALAO
02394126000113,02394126000113,COOPERATIVA DOS PRODUTORES AGROPECUARIOS E EXTRATIVISTAS DOS RECURSOS NATURAIS DO MUNICIPIO DE MANICORE - COOPEMA
09339886000177,09339886000177,COOPERATIVA DOS PRODUTORES EM AGROPECUARIA E EXTRATIVISMO DO MUNICIPIO DE PARINTINS
15811342000169,15811342000169,ASSOCIACAO MAO NA TERRA
04925308000107,04925308000107,DINAMICA TECNOLOGIA DE CONCRETO E TERCEIRIZACAO LTDA
03127054000100,03127054000100,T. G. C. - TECNOLOGIA GERENCIAL DE CONSTRUCOES LTDA.
00975428000150,00975428000150,DINAMICA - SEGURANCA E SERVICOS LTDA
10649181000135,10649181000135,MK RUZO COMERCIO E SERVICOS LTDA
13665769000170,13665769000170,ASSOC DE PRODUTORES AGRICOLAS DO RAMAL DO PUPUNHAL - APARP
02328619000155,02328619000155,ASCOPE- COOPERATIVA DOS PRODUTORES RURAIS DA COMUNIDADE SAGRADO CORACAO DE JESUS DO PARANA DA EVA
05391240000188,05391240000188,NND COMERCIO E EMPREENDIMENTOS LTDA
02687554000134,02687554000134,CONSTRUCOM CONSTRUCOES COMERCIO E REPRESENTACOES LTDA
04691159000150,04691159000150,ACRON COMERCIAL LTDA
09675221000134,09675221000134,MARCO COELHO SERVICOS LTDA
95948618000275,95948618000275,NILCATEX TEXTIL LTDA
06041948000171,06041948000171,AMBIANCH INDUSTRIAL LTDA
63684435000112,63684435000112,DIAS E MENEZES LTDA
84486406000116,84486406000116,COPEF CONSTRUCAO LTDA
10292919000150,10292919000150,IMPORIO COMERCIO VEREJISTA E ATACADISTA DE PAES E FRIOS LTDA
05543707000168,05543707000168,CONSELHO ESCOLAR DA ESCOLA ESTADUAL SAO GABRIEL
84479575000129,84479575000129,ADEHEL COMERCIO E NAVEGACAO LTDA
04505639000180,04505639000180,"N. J. CONSTRUCOES, NAVEGACAO E COMERCIO LTDA"
03547776000114,03547776000114,CONSELHO ESCOLAR DA ESCOLA ESTADUAL IRMA INES PENHA
01612655000183,01612655000183,CONSELHO ESCOLAR DA ESCOLA ESTADUAL PROFESSORA SANTINA FELIZOLA
01584301000172,01584301000172,CONSELHO ESCOLAR DA ESCOLA ESTADUAL ADELAIDE CABRAL
07865800000114,07865800000114,F F COMERCIO DE PRODUTOS ALIMENTICIOS LTDA
04364386000171,04364386000171,OBRAS RELIGIOSAS DE NOSSA SENHORA DE NAZARE
13104029000165,13104029000165,CONSELHO ESCOLAR DA ESCOLA ESTADUAL PROFESSORA ENERY BARBOSA DOS SANTOS
16585364000110,16585364000110,AVANCAR TECNOLOGIA EM SOFTWARE LTDA
07180408000131,07180408000131,VALORA SOLUCOES EM GESTAO LTDA
04532057000192,04532057000192,MUNICIPIO DE SANTO ANTONIO DO ICA
90051160000152,90051160000152,BORTOLINI INDUSTRIA DE MOVEIS LTDA
34560532000103,34560532000103,ALFA COMERCIO E REPRESENTACOES LTDA
63715304000155,63715304000155,INSTALA ENGENHARIA E CONSTRUCOES LTDA
10325075000104,10325075000104,CONSELHO ESCOLAR DA ESCOLA ESTADUAL NOSSA SENHORA DO ROSARIO
06139712000172,06139712000172,A M DA SILVA LIMA
14531572000101,14531572000101,COOPERATIVA DE AGRICULTORES E PESCADORES DE MANACAPURU E REGIAO - COAPMAR
04405007000144,04405007000144,GRANDE LOJA MACONICA DO AMAZONAS GLOMAM
04641106000125,04641106000125,DIOCESE DE SAO GABRIEL DA CACHOEIRA
04803938000109,04803938000109,CENTRO COMUNITARIO DOM BOSCO
07101646000104,07101646000104,TSP EDITORIAL LTDA
45170289000125,45170289000125,MASSA FALIDA DE DARUMA TELECOMUNICACOES E INFORMATICA S/A
04395273000133,04395273000133,INTEC INSTALACOES TECNICAS DE ENGENHARIA LTDA
11660781000167,11660781000167,BIOQUIMICA DA AMAZONIA INDUSTRIA E COMERCIO DE SANEANTES E COSMETICOS LTDA
00273170000140,00273170000140,DISTRIBUIDORA COMERCIAL REMBRAZ LTDA
05830872000109,05830872000109,MUNICIPIO DE LABREA
01834403000280,01834403000280,MEMVAVMEM EDUCACIONAL LTDA
07593057000190,07593057000190,I Q COMERCIO DE ALIMENTOS E REFEICOES LTDA
04530895000127,04530895000127,MUNICIPIO DE ENVIRA
10675669000137,10675669000137,J. U. T. DA SILVA
01208577000156,01208577000156,Novo Tempo Industria Grafica Ltda
04026811002832,04026811002832,ARQUIDIOCESE DE MANAUS
02809821000107,02809821000107,CONSELHO ESCOLAR DA ESCOLA ESTADUAL PROFESSOR LAZARO RAMOS
97544334000168,97544334000168,P C LIMA SILVA
01589210000120,01589210000120,J J ADMINISTRADORA DE IMOVEIS LTDA
34529271000150,34529271000150,TUPINAMBA HOTEIS E RESTAURANTE LTDA
14619260000154,14619260000154,COOPERATIVA DE FRUTICULTURA DOS AGRICULTORES DO MUNICIPIO DE MANACAPURU - COOPFAMMA
00395875000210,00395875000210,AMORE TRANSPORTE LTDA
88933114001611,88933114001611,COOPERATIVA CENTRAL GAUCHA LTDA
13448918000140,13448918000140,PAROQUIA SAO FRANCISCO DE EIRUNEPE
59104273000129,59104273000129,MERCEDES-BENZ DO BRASIL LTDA.
54956206000119,54956206000119,FUNDACAO VICTOR CIVITA
10201546000164,10201546000164,CIVIAM EDUCACAO LTDA
11501184000190,11501184000190,FELIX E LOUVEIRA LTDA
13669417000193,13669417000193,FREITAS E BARBOSA CENTRO EDUCACIONAL LTDA
10198667000102,10198667000102,NEWTON E BRAZAO INDUSTRIA E COMERCIO DE ACO LTDA
00703697000167,00703697000167,FUNDACAO DE APOIO E DESENVOL AO ENS PESQ E EXTENSAO
14629176000111,14629176000111,EVO DIGITAL MEDIA CONSULTORIA E TECNOLOGIA LTDA
84494913000100,84494913000100,V M DOS S GUIMARAES
15062186000180,15062186000180,ALEXANDRE AUZIER DE SOUZA
09293800000112,09293800000112,TSF - COMERCIO ATACADISTA DE ELETROELETRONICOS LTDA
04930244000124,04930244000124,UNIAO NORTE BRASILEIRA DA IGREJA ADVENTISTA DO SETIMO DIA
03203179000172,03203179000172,CONCRETERRA CONSTRUCAO E TERRAPLENAGEM LTDA
79788766000132,79788766000132,BRINK MOBIL EQUIPAMENTOS EDUCACIONAIS LTDA
03118340000100,03118340000100,CONSELHO ESCOLAR DA ESCOLA ESTADUAL CECILIA CARNEIRO DE OLIVEIRA
04566352000160,04566352000160,INSPETORIA LAURA VICUNA
07165304000158,07165304000158,MOVETEC INDUSTRIA E COMERCIO DE MOVEIS EIRELI
04530713000118,04530713000118,MUNICIPIO DE ATALAIA DO NORTE
02033526000101,02033526000101,CONSELHO ESCOLAR DA ESCOLA ESTADUAL ANTONIO FERREIRA DE OLIVEIRA
05971326000180,05971326000180,CONSELHO ESCOLAR DA ESCOLA ESTADUAL DEPUTADO ARMANDO MENDES
14070930000126,14070930000126,CONSELHO ESCOLAR DA ESCOLA ESTADUAL PROFESSOR ANTONIO JOSE BERNARDO VASCONCELOS
01330803000177,01330803000177,ASSOC PAIS MESTRES COM ESC EST NOSSA SENHORA DAS GRACAS
05601776000180,05601776000180,CONSELHO ESCOLAR DA ESCOLA ESTADUAL AMATURA
04629283000196,04629283000196,MUNICIPIO DE BOA VISTA DO RAMOS
03064224000155,03064224000155,CONSELHO ESCOLAR DA ESCOLA ESTADUAL PROFESSOR RAIMUNDO BENEDITO COSTA
14530127000208,14530127000208,PREMIUM DA AMAZONIA LTDA
04619821000161,04619821000161,DIOCESE DO ALTO SOLIMOES
38046579000104,38046579000104,"EQUIMAF S/A EQUIPAMENTOS, MAQUINAS E FERRAMENTAS EM RECUPERACAO JUDICIAL"
77941490019506,77941490019506,GAZIN INDUSTRIA E COMERCIO DE MOVEIS E ELETRODOMESTICOS S.A
01533081000158,01533081000158,CONSELHO ESCOLAR DA ESCOLA ESTADUAL SANTA ISABEL
04963021000163,04963021000163,ROCHA E ROLIM COMERCIO DE MATERIAIS DE CONSTRUCAO LTDA
04477634000190,04477634000190,MUNICIPIO DE SILVES
63688337000153,63688337000153,"COMPASSO CONSTRUCOES, TERRAPLANAGEM E PAVIMENTACAO LTDA"
05554787000157,05554787000157,DIOCESE DE COARI
04530135000110,04530135000110,MUNICIPIO DE PAUINI
04386777000197,04386777000197,IGREJA PENTECOSTAL UNIDA DO BRASIL
05501775000164,05501775000164,J. A. M. DA SILVA
01762828000140,01762828000140,ALTO RIO EMPREENDIMENTOS E CONSTRUCOES CIVIL LTDA
04834065000193,04834065000193,CONGREGACAO DAS IRMAS SALESIANAS DOS SAGRADOS CORACOES
01791948000175,01791948000175,TREBOR CONSTRUCOES E COMERCIO LTDA
09512961000150,09512961000150,TRIFITY CONSTRUCOES LTDA
10281710000190,10281710000190,HTA ENGENHARIA LTDA
11666018000143,11666018000143,M DISTRIBUICAO E MATERIAIS DE CONSTRUCAO LTDA
07437307000101,07437307000101,P. M. BALBI LTDA
14530127000127,14530127000127,PREMIUM DA AMAZONIA LTDA
03079221000195,03079221000195,DMP DESIGN MARKETING E PROPAGANDA LTDA
23000714000103,23000714000103,CENTRO DE DESENVOLVIMENTO DA CRIANCA ARCO IRIS LTDA
01930582000178,01930582000178,CONSELHO ESCOLAR DA ESCOLA ESTADUAL PEDRO SANTAREM PENALBER
04206050000180,04206050000180,TIM CELULAR S.A.
10879361000103,10879361000103,MANAOS ADMINISTRADORA DE IMOVEIS LTDA
10803482000171,10803482000171,CONSELHO ESCOLAR DA ESCOLA ESTADUAL DOROTHEA DE SOUZA BRAGA
01212905000198,01212905000198,CONSELHO ESCOLAR DA ESCOLA ESTADUAL SANTA THEREZA
01972965000109,01972965000109,CONSELHO ESCOLAR DA ESCOLA ESTADUAL EUCLIDES CORREA VIEIRA
05589922000108,05589922000108,CONSELHO ESCOLAR DA ESCOLA ESTADUAL PROFESSOR ROMERITO DA SILVA BRITO
00683035000172,00683035000172,CONSELHO ESCOLAR DA ESCOLA ESTADUAL NOSSA SENHORA DO PERPETUO SOCORRO
02154697000180,02154697000180,CONSELHO ESCOLAR DA ESCOLA ESTADUAL ARMANDO DE SOUZA MENDES
21334105000157,21334105000157,CONSELHO ESCOLAR DA ESCOLA ESTADUAL DE TEMPO INTEGRAL MARIA IZABEL FERREIRA XAVIER DESTERRO E SILVA
12663839000199,12663839000199,JASP COMERCIO DE EQUIPAMENTOS DE INFORMATICA LTDA
06064286000155,06064286000155,FUNDACAO CENTRO DE PROMOCAO HUMANA CACAU PIRERA
02140609000191,02140609000191,CONSELHO ESCOLAR DA ESCOLA ESTADUAL PROFESSOR GILBERTO MESTRINHO
01851462000185,01851462000185,CONSELHO ESCOLAR DA ESCOLA ESTADUAL MARCAL MACHADO GIRAO
01894814000180,01894814000180,CONSELHO ESCOLAR DA ESCOLA ESTADUAL FREI ANDRE DA COSTA
01351981000184,01351981000184,CONSELHO ESCOLAR DA ESCOLA ESTADUAL THOME DE MEDEIROS RAPOSO
19431776000194,19431776000194,CONSELHO ESCOLAR DA ESCOLA ESTADUAL JW MARRIOT JR
02148498000160,02148498000160,CONSELHO ESCOLAR DA ESCOLA ESTADUAL SENADOR FABIO LUCENA
00715781000109,00715781000109,MAK CONSTRUCOES LTDA
13465775000184,13465775000184,J DE J P BEZERRA LTDA
74083890000189,74083890000189,W. M. CONSULTORIA EDUCACIONAL S/S LIMITADA
03108691000130,03108691000130,CONSELHO ESCOLAR DA ESCOLA ESTADUAL EURICO GASPAR DUTRA - ANORI
01254722000135,01254722000135,CONSELHO ESCOLAR DA ESCOLA ESTADUAL HUMBERTO DE ALENCAR CASTELO BRANCO PROF. RAIMUNDO CORDEIRO DE ASSIS
10661909000144,10661909000144,"STAGE MUSIC COMERCIO, IMPORTACAO E EXPORTACAO LTDA"
04628020000162,04628020000162,MUNICIPIO DE ANAMA
11377888000100,11377888000100,ROMULO NONATO DA SILVA JUNIOR LTDA
12146138000182,12146138000182,COOPERATIVA AGROPECUARIA DO NOVO REMANSO COOPANORE
09436724000157,09436724000157,CONSELHO ESCOLAR DA ESCOLA ESTADUAL PROFESSOR JOSE PAULA DE SA
05047086000121,05047086000121,COOPERATIVA DE PRODUCAO E CONSUMO FAMILIAR NOSSA TERRA LTDA
39787056000173,39787056000173,TANGARA IMPORTADORA E EXPORTADORA SA
79788766000566,79788766000566,BRINK MOBIL EQUIPAMENTOS EDUCACIONAIS LTDA
18123437000188,18123437000188,ASSOCIACAO DOS AGRICULTORES E AGROEXTRATIVISTAS DA VILA DA LIBERDADE E ILHA DE ONCAS
05400141000115,05400141000115,ASSOCIACAO DOS PRODUTORES RURAIS DE AJARATUBINHA
19120581000123,19120581000123,COOPERATIVA DE PRODUCAO DA AGRICULTURA FAMILIAR DO JATUA - COMUNIDADE CAJUCARA-AM COOPAFJA
01611473000198,01611473000198,CONSELHO ESCOLAR DA ESCOLA ESTADUAL SENADOR JOAO BOSCO
34592592000108,34592592000108,MUNIZ CONSTRUCAO E NAVEGACAO LTDA
04241825000159,04241825000159,R V ONO TRANSPORTE LTDA
07336950000130,07336950000130,V G COMERCIO DE ARTIGOS DO VESTUARIO E UNIFORME LTDA
15472414000190,15472414000190,AMAZONAS COMERCIAL DE PRODUTOS DESCARTAVEIS LTDA
57395287000113,57395287000113,"CENPEC CENTRO DE EST E PESQ EM EDUC, CULT. E ACAO COM."
10581258000182,10581258000182,ASSOCIACAO DE PRODUTORES RURAIS DO ASSENTAMENTO NAZARE - APRAN
14712271000184,14712271000184,COOPERATIVA DE PRODUTORES E EXTRATORES DE FRUTICULTURA DE CARAUARI
17765276000163,17765276000163,BRAGA OPERADORA VIAGEM E TURISMO LTDA
04818357000132,04818357000132,AGROPAM - AGRICULTURA E PECUARIA AMAZONAS S/A
92023159000140,92023159000140,SOCIEDADE MERIDIONAL DE EDUCACAO SOME
24672192000140,24672192000140,C PASCOAL DE SOUZA LTDA
04396362000102,04396362000102,MISSAO BATISTA DA FE
34590646000198,34590646000198,M. DO P. S. LOPES NEVES
13975771000146,13975771000146,S C DA AMAZONIA LTDA
13101659000186,13101659000186,MWC - EDITORA LTDA
11300793000180,11300793000180,MCR CONSTRUCOES LTDA
02359799000132,02359799000132,ASSOCIACAO COMUNITARIA NOVO HORIZONTE
05730925000101,05730925000101,COOPERATIVA MISTA DOS PRODUTORES RURAIS DO PROJETO DE ASSENTAMENTO TARUMA MIRIM - COPASA
14968310000109,14968310000109,COOPERATIVA DOS PRODUTORES RURAIS DE BORBA - COOPBOR
21157126000144,21157126000144,ASSOCIACAO DOS PESCADORES E PESCADORAS PROFISSIONAIS E ARTESANAIS DO MUNICIPIO DE BORBA
01926886000161,01926886000161,ASSOC DOS PRODUTORES RURAIS DA COMUNIDADE JOSE LINDOSO
05467101000190,05467101000190,ASSOCIACAO DE DESENVOLVIMENTO RURAL DOS PRODUTORES DO MEMBECA
03099582000101,03099582000101,UATUMA INDUSTRIA E COMERCIO DE MOVEIS LTDA
06076452000133,06076452000133,RED ENGENHARIA LTDA
18737991000155,18737991000155,SEVEN CONSULTORIA E PROJETOS LTDA
34483180000121,34483180000121,CONSTRUTORA TOCANTINS INDUSTRIA E COMERCIO LTDA
06136794000100,06136794000100,E S DA CRUZ COMERCIO VAREJISTA DE ARTIGOS DE PAPELARIA LTDA
10847747003906,10847747003906,CONGREGACAO DE SANTA DOROTEIA DO BRASIL
10220727000138,10220727000138,C L GALDINO OLIVAREZ LTDA
01757321000106,01757321000106,"INSTITUTO ACESSO DE ENSINO, PESQUISA, AVALIACAO, SELECAO E EMPREGO"
04026811003480,04026811003480,ARQUIDIOCESE DE MANAUS
22816946000163,22816946000163,COLEGIO AMAZONENSE CRISTO REDENTOR LTDA
61186490000157,61186490000157,EDITORA FTD S A
08997591000125,08997591000125,NOVA PRODUCOES EDITORIAIS LTDA
33177148000155,33177148000155,BUREAU VERITAS DO BRASIL SOC CLAS E CERTIFICADORA LTDA
24330679000145,24330679000145,FLYING SACI DESENVOLVIMENTO DE SOFTWARES DE GAMES LTDA
05896401000438,05896401000438,CSL - COMERCIAL E TECNOLOGIA EDUCACIONAL LTDA
22122370000134,22122370000134,"VTECH COMERCIO, SERVICOS E EQUIPAMENTOS DE INFORMATICA LTDA"
02189924000103,02189924000103,DELOITTE TOUCHE TOHMATSU CONSULTORES LTDA.
